3,9589
3,8185
3,8019
3,8332
3,8234
3,9038
3,7343
3,6770
3,9091
3,7292
3,9745
3,6914
3,6560
3,7365
3,5247
3,9060
3,8914
3,5130
3,7460
3,7720
3,6987
3,7529
3,8321
3,5460
3,8184
3,8049
3,7620
3,9278
3,9082
3,9025
3,6438
3,9822
3,5262
3,6468
3,8732
3,7691
3,6975
3,9063
3,9048
3,6473
3,8679
3,7472
3,5470
3,5477
3,5396
3,6475
3,5590
3,9827
3,5016
3,7875
3,5448
3,7181
3,7679
3,6640
3,5452
3,5297
3,8955
3,5833
3,6638
3,8792
3,9612
3,7569
3,9029
3,6796
3,7687
3,9062
3,5943
3,9390
3,9036
3,9739
3,6836
3,6404
3,5547
3,5467
3,5239
3,9636
3,5727
3,7688
3,8080
3,10035
3,6448
3,9275
3,9441
3,5716
3,7846
3,5263
3,8907
3,8993
3,7597
3,8922
3,5121
3,9891
3,5342
3,5590
3,8038
3,9625
3,9138
3,7759
3,8266
3,9470
3,7503
3,8241
3,9253
3,9704
3,6605
3,9945
3,6052
3,5418
3,6062
3,9190
3,8963
3,8753
3,9832
3,5824
3,9456
3,5350
3,6848
3,8058
3,5115
3,8856
3,5506
3,8370
3,7745
3,8375
3,6342
3,8925
3,6511
3,9315
3,6971
3,8678
3,8419
3,9869
3,5023
3,8019
3,9616
3,9161
3,6871
3,6916
3,6964
3,9156
3,9247
3,9371
3,8988
3,9394
3,7533
3,8002
3,7407
3,10025
3,7175
3,7987
3,7151
3,6108
3,9860
3,6460
3,5493
3,7387
3,8320
3,6915
3,6182
3,5957
3,7771
3,7964
3,7353
3,6133
3,8922
3,7460
3,7842
3,10034
3,9698
3,9648
3,5663
3,7909
3,7925
3,7876
3,8193
3,8606
3,5019
3,7953
3,7230
3,5825
3,8716
3,9487
3,5390
3,7553
3,7907
3,5901
3,9209
3,5483
3,9198
3,6870
3,5698
3,9579
3,6310
3,7789
3,6849
3,7853
3,6473
3,9075
3,5907
3,6006
3,5690
3,8605
3,6601
3,7335
3,7027
3,9281
3,7844
3,9891
3,8416
3,6308
3,8504
3,5954
3,5585
3,9968
3,5323
3,7810
3,6937
3,6171
3,8446
3,8741
3,7730
3,5687
3,6567
3,5686
3,7991
3,7598
3,7735
3,7386
3,9574
3,9595
3,9684
3,8162
3,5387
3,6796
3,5829
3,6512
3,9069
3,9322
3,9779
3,5350
3,6470
3,9665
3,8124
3,5400
3,5174
3,5664
3,9821
3,9625
3,5169
3,7884
3,8485
3,5145
3,6907
3,9079
3,9582
3,6299
3,6965
3,7183
3,8564
3,9415
3,9593
3,6183
3,6381
3,5660
3,5697
3,9078
3,8980
3,8710
3,9323
3,5672
3,6471
3,7732
3,6300
3,6927
3,8374
3,5158
3,5906
3,6484
3,5937
3,6850
3,8270
3,9652
3,9090
3,5730
3,9076
3,9584
3,7163
3,9545
3,9050
3,9180
3,9591
3,6848
3,7335
3,6470
3,9891
3,8856
3,10034
3,5506
3,8370
3,6342
3,8925
3,7925
3,7876
3,7730
3,9079
3,6567
3,8419
3,8564
3,9487
3,9616
3,7907
3,9247
3,9371
3,7735
3,7732
3,7533
3,6484
3,6850
3,8270
3,6849
3,9684
3,6182
3,6796
3,6473
3,7964
3,6848
3,7335
3,6470
3,9891
3,8856
3,7460
3,10034
3,5585
3,5174
3,5506
3,8370
3,9821
3,9625
3,7884
3,7745
3,8375
3,7909
3,6342
3,8925
3,7925
3,7876
3,8741
3,5145
3,7730
3,5019
3,5687
3,9079
3,6567
3,8419
3,7183
3,7230
3,8564
3,9487
3,9616
3,5697
3,9161
3,7907
3,6871
3,9247
3,9371
3,9198
3,7735
3,6471
3,7732
3,6300
3,7533
3,9574
3,6484
3,6850
3,7151
3,8270
3,9652
3,6849
3,5493
3,9684
3,5730
3,9076
3,9584
3,6182
3,6796
3,5957
3,6473
3,5907
3,9591
3,7964
3,9069
3,8855
3,9229
3,6096
3,8939
3,6078
3,8646
3,8282
3,9625
3,8778
3,7207
3,6422
3,6901
3,6193
3,5076
3,5755
3,5303
3,7006
3,9260
3,6411
3,8057
3,7435
3,5486
3,8470
3,9405
3,7722
3,9790
3,5413
3,7644
3,8595
3,6991
3,5976
3,6959
3,6472
3,7774
3,9863
3,7808
3,9116
3,5855
3,5950
3,7350
3,8328
3,6462
3,7472
3,5487
3,6860
3,7724
3,9068
3,5988
3,8965
3,5649
3,6464
3,6998
3,7461
3,5729
3,8977
3,6328
3,9120
3,8766
3,8976
3,5837
3,7882
3,9681
3,6106
3,5381
3,7721
3,6463
3,6865
3,5369
3,9069
3,7002
3,5646
3,5488
3,7723
3,6909
3,7596
3,9070
3,6465
3,5878
3,9548
3,8664
3,5324
3,7307
3,8611
3,6386
3,8068
3,7753
3,9767
3,5125
3,8137
3,7610
3,5793
3,8091
3,6557
3,9150
3,7603
3,5562
3,9871
3,5995
3,5378
3,9082
3,7011
3,5000
3,7748
3,8971
3,8082
3,6378
3,5505
3,9662
3,7746
3,6780
3,8340
3,8573
3,7033
3,9391
3,7825
3,7603
3,6474
3,7746
3,9099
3,6378
3,6778
4,6660
4,7662
4,6445
4,5445
4,9969
4,7683
4,9186
4,7664
4,6359
4,6451
4,7560
4,9589
4,8185
4,8019
4,8332
4,8234
4,9038
4,7343
4,6770
4,9091
4,7292
4,9745
4,6914
4,6560
4,7365
4,5247
4,9060
4,8914
4,5130
4,7460
4,7720
4,6987
4,7529
4,8321
4,5460
4,8184
4,8049
4,7620
4,9278
4,9082
4,9025
4,6438
4,9822
4,5262
4,6468
4,8732
4,7691
4,6975
4,9063
4,9048
4,6473
4,8679
4,7472
4,5470
4,5477
4,5396
4,6475
4,5590
4,9827
4,5016
4,7875
4,5448
4,7181
4,7679
4,6640
4,5452
4,5297
4,8955
4,5833
4,6638
4,8792
4,9612
4,7569
4,9029
4,6796
4,7687
4,9062
4,5943
4,9390
4,9036
4,9739
4,6836
4,6404
4,5547
4,5467
4,5239
4,9636
4,5727
4,7688
4,8080
4,10035
4,6448
4,9275
4,9441
4,5716
4,7846
4,5263
4,8907
4,8993
4,7597
4,8922
4,5121
4,9891
4,5342
4,5590
4,8038
4,9625
4,9138
4,7759
4,8266
4,9470
4,7503
4,8241
4,9253
4,9704
4,6605
4,9945
4,6052
4,5418
4,6062
4,9190
4,8963
4,8753
4,9832
4,5824
4,9456
4,5350
4,6848
4,8058
4,5115
4,8856
4,5506
4,8370
4,7745
4,8375
4,6342
4,8925
4,6511
4,9315
4,6971
4,8678
4,8419
4,9869
4,5023
4,8019
4,9616
4,9161
4,6871
4,6916
4,6964
4,9156
4,9247
4,9371
4,8988
4,9394
4,7533
4,8002
4,7407
4,10025
4,7175
4,7987
4,7151
4,6108
4,9860
4,6460
4,5493
4,7387
4,8320
4,6915
4,6182
4,5957
4,7771
4,7964
4,7353
4,6133
4,8922
4,7460
4,7842
4,10034
4,9698
4,9648
4,5663
4,7909
4,7925
4,7876
4,8193
4,8606
4,5019
4,7953
4,7230
4,5825
4,8716
4,9487
4,5390
4,7553
4,7907
4,5901
4,9209
4,5483
4,9198
4,6870
4,5698
4,9579
4,6310
4,7789
4,6849
4,7853
4,6473
4,9075
4,5907
4,6006
4,5690
4,8605
4,6601
4,7335
4,7027
4,9281
4,7844
4,9891
4,8416
4,6308
4,8504
4,5954
4,5585
4,9968
4,5323
4,7810
4,6937
4,6171
4,8446
4,8741
4,7730
4,5687
4,6567
4,5686
4,7991
4,7598
4,7735
4,7386
4,9574
4,9595
4,9684
4,8162
4,5387
4,6796
4,5829
4,6512
4,9069
4,9322
4,9779
4,5350
4,6470
4,9665
4,8124
4,5400
4,5174
4,5664
4,9821
4,9625
4,5169
4,7884
4,8485
4,5145
4,6907
4,9079
4,9582
4,6299
4,6965
4,7183
4,8564
4,9415
4,9593
4,6183
4,6381
4,5660
4,5697
4,9078
4,8980
4,8710
4,9323
4,5672
4,6471
4,7732
4,6300
4,6927
4,8374
4,5158
4,5906
4,6484
4,5937
4,6850
4,8270
4,9652
4,9090
4,5730
4,9076
4,9584
4,7163
4,9545
4,9050
4,9180
4,9591
4,6848
4,7335
4,6470
4,9891
4,8856
4,10034
4,5506
4,8370
4,6342
4,8925
4,7925
4,7876
4,7730
4,9079
4,6567
4,8419
4,8564
4,9487
4,9616
4,7907
4,9247
4,9371
4,7735
4,7732
4,7533
4,6484
4,6850
4,8270
4,6849
4,9684
4,6182
4,6796
4,6473
4,7964
4,6848
4,7335
4,6470
4,9891
4,8856
4,7460
4,10034
4,5585
4,5174
4,5506
4,8370
4,9821
4,9625
4,7884
4,7745
4,8375
4,7909
4,6342
4,8925
4,7925
4,7876
4,8741
4,5145
4,7730
4,5019
4,5687
4,9079
4,6567
4,8419
4,7183
4,7230
4,8564
4,9487
4,9616
4,5697
4,9161
4,7907
4,6871
4,9247
4,9371
4,9198
4,7735
4,6471
4,7732
4,6300
4,7533
4,9574
4,6484
4,6850
4,7151
4,8270
4,9652
4,6849
4,5493
4,9684
4,5730
4,9076
4,9584
4,6182
4,6796
4,5957
4,6473
4,5907
4,9591
4,7964
4,9069
4,8855
4,9229
4,6096
4,8939
4,6078
4,8646
4,8282
4,9625
4,8778
4,7207
4,6422
4,6901
4,6193
4,5076
4,5755
4,5303
4,7006
4,9260
4,6411
4,8057
4,7435
4,5486
4,8470
4,9405
4,7722
4,9790
4,5413
4,7644
4,8595
4,6991
4,5976
4,6959
4,6472
4,7774
4,9863
4,7808
4,9116
4,5855
4,5950
4,7350
4,8328
4,6462
4,7472
4,5487
4,6860
4,7724
4,9068
4,5988
4,8965
4,5649
4,6464
4,6998
4,7461
4,5729
4,8977
4,6328
4,9120
4,8766
4,8976
4,5837
4,7882
4,9681
4,6106
4,5381
4,7721
4,6463
4,6865
4,5369
4,9069
4,7002
4,5646
4,5488
4,7723
4,6909
4,7596
4,9070
4,6465
4,5878
4,9548
4,8664
4,5324
4,7307
4,8611
4,6386
4,8068
4,7753
4,9767
4,5125
4,8137
4,7610
4,5793
4,8091
4,6557
4,9150
4,7603
4,5562
4,9871
4,5995
4,5378
4,9082
4,7011
4,5000
4,7748
4,8971
4,8082
4,6378
4,5505
4,9662
4,7746
4,6780
4,8340
4,8573
4,7033
4,9391
4,7825
4,7603
4,6474
4,7746
4,9099
4,6378
4,6778
5,6660
5,7662
5,6445
5,5445
5,9969
5,7683
5,9186
5,7664
5,6359
5,6451
5,7560
5,9589
5,8185
5,8019
5,8332
5,8234
5,9038
5,7343
5,6770
5,9091
5,7292
5,9745
5,6914
5,6560
5,7365
5,5247
5,9060
5,8914
5,5130
5,7460
5,7720
5,6987
5,7529
5,8321
5,5460
5,8184
5,8049
5,7620
5,9278
5,9082
5,9025
5,6438
5,9822
5,5262
5,6468
5,8732
5,7691
5,6975
5,9063
5,9048
5,6473
5,8679
5,7472
5,5470
5,5477
5,5396
5,6475
5,5590
5,9827
5,5016
5,7875
5,5448
5,7181
5,7679
5,6640
5,5452
5,5297
5,8955
5,5833
5,6638
5,8792
5,9612
5,7569
5,9029
5,6796
5,7687
5,9062
5,5943
5,9390
5,9036
5,9739
5,6836
5,6404
5,5547
5,5467
5,5239
5,9636
5,5727
5,7688
5,8080
5,10035
5,6448
5,9275
5,9441
5,5716
5,7846
5,5263
5,8907
5,8993
5,7597
5,8922
5,5121
5,9891
5,5342
5,5590
5,8038
5,9625
5,9138
5,7759
5,8266
5,9470
5,7503
5,8241
5,9253
5,9704
5,6605
5,9945
5,6052
5,5418
5,6062
5,9190
5,8963
5,8753
5,9832
5,5824
5,9456
5,5350
5,6848
5,8058
5,5115
5,8856
5,5506
5,8370
5,7745
5,8375
5,6342
5,8925
5,6511
5,9315
5,6971
5,8678
5,8419
5,9869
5,5023
5,8019
5,9616
5,9161
5,6871
5,6916
5,6964
5,9156
5,9247
5,9371
5,8988
5,9394
5,7533
5,8002
5,7407
5,10025
5,7175
5,7987
5,7151
5,6108
5,9860
5,6460
5,5493
5,7387
5,8320
5,6915
5,6182
5,5957
5,7771
5,7964
5,7353
5,6133
5,8922
5,7460
5,7842
5,10034
5,9698
5,9648
5,5663
5,7909
5,7925
5,7876
5,8193
5,8606
5,5019
5,7953
5,7230
5,5825
5,8716
5,9487
5,5390
5,7553
5,7907
5,5901
5,9209
5,5483
5,9198
5,6870
5,5698
5,9579
5,6310
5,7789
5,6849
5,7853
5,6473
5,9075
5,5907
5,6006
5,5690
5,8605
5,6601
5,7335
5,7027
5,9281
5,7844
5,9891
5,8416
5,6308
5,8504
5,5954
5,5585
5,9968
5,5323
5,7810
5,6937
5,6171
5,8446
5,8741
5,7730
5,5687
5,6567
5,5686
5,7991
5,7598
5,7735
5,7386
5,9574
5,9595
5,9684
5,8162
5,5387
5,6796
5,5829
5,6512
5,9069
5,9322
5,9779
5,5350
5,6470
5,9665
5,8124
5,5400
5,5174
5,5664
5,9821
5,9625
5,5169
5,7884
5,8485
5,5145
5,6907
5,9079
5,9582
5,6299
5,6965
5,7183
5,8564
5,9415
5,9593
5,6183
5,6381
5,5660
5,5697
5,9078
5,8980
5,8710
5,9323
5,5672
5,6471
5,7732
5,6300
5,6927
5,8374
5,5158
5,5906
5,6484
5,5937
5,6850
5,8270
5,9652
5,9090
5,5730
5,9076
5,9584
5,7163
5,9545
5,9050
5,9180
5,9591
5,6848
5,7335
5,6470
5,9891
5,8856
5,10034
5,5506
5,8370
5,6342
5,8925
5,7925
5,7876
5,7730
5,9079
5,6567
5,8419
5,8564
5,9487
5,9616
5,7907
5,9247
5,9371
5,7735
5,7732
5,7533
5,6484
5,6850
5,8270
5,6849
5,9684
5,6182
5,6796
5,6473
5,7964
5,6848
5,7335
5,6470
5,9891
5,8856
5,7460
5,10034
5,5585
5,5174
5,5506
5,8370
5,9821
5,9625
5,7884
5,7745
5,8375
5,7909
5,6342
5,8925
5,7925
5,7876
5,8741
5,5145
5,7730
5,5019
5,5687
5,9079
5,6567
5,8419
5,7183
5,7230
5,8564
5,9487
5,9616
5,5697
5,9161
5,7907
5,6871
5,9247
5,9371
5,9198
5,7735
5,6471
5,7732
5,6300
5,7533
5,9574
5,6484
5,6850
5,7151
5,8270
5,9652
5,6849
5,5493
5,9684
5,5730
5,9076
5,9584
5,6182
5,6796
5,5957
5,6473
5,5907
5,9591
5,7964
5,9069
5,8855
5,9229
5,6096
5,8939
5,6078
5,8646
5,8282
5,9625
5,8778
5,7207
5,6422
5,6901
5,6193
5,5076
5,5755
5,5303
5,7006
5,9260
5,6411
5,8057
5,7435
5,5486
5,8470
5,9405
5,7722
5,9790
5,5413
5,7644
5,8595
5,6991
5,5976
5,6959
5,6472
5,7774
5,9863
5,7808
5,9116
5,5855
5,5950
5,7350
5,8328
5,6462
5,7472
5,5487
5,6860
5,7724
5,9068
5,5988
5,8965
5,5649
5,6464
5,6998
5,7461
5,5729
5,8977
5,6328
5,9120
5,8766
5,8976
5,5837
5,7882
5,9681
5,6106
5,5381
5,7721
5,6463
5,6865
5,5369
5,9069
5,7002
5,5646
5,5488
5,7723
5,6909
5,7596
5,9070
5,6465
5,5878
5,9548
5,8664
5,5324
5,7307
5,8611
5,6386
5,8068
5,7753
5,9767
5,5125
5,8137
5,7610
5,5793
5,8091
5,6557
5,9150
5,7603
5,5562
5,9871
5,5995
5,5378
5,9082
5,7011
5,5000
5,7748
5,8971
5,8082
5,6378
5,5505
5,9662
5,7746
5,6780
5,8340
5,8573
5,7033
5,9391
5,7825
5,7603
5,6474
5,7746
5,9099
5,6378
5,6778
6,6660
6,7662
6,6445
6,5445
6,9969
6,7683
6,9186
6,7664
6,6359
6,6451
6,7560
6,9589
6,8185
6,8019
6,8332
6,8234
6,9038
6,7343
6,6770
6,9091
6,7292
6,9745
6,6914
6,6560
6,7365
6,5247
6,9060
6,8914
6,5130
6,7460
6,7720
6,6987
6,7529
6,8321
6,5460
6,8184
6,8049
6,7620
6,9278
6,9082
6,9025
6,6438
6,9822
6,5262
6,6468
6,8732
6,7691
6,6975
6,9063
6,9048
6,6473
6,8679
6,7472
6,5470
6,5477
6,5396
6,6475
6,5590
6,9827
6,5016
6,7875
6,5448
6,7181
6,7679
6,6640
6,5452
6,5297
6,8955
6,5833
6,6638
6,8792
6,9612
6,7569
6,9029
6,6796
6,7687
6,9062
6,5943
6,9390
6,9036
6,9739
6,6836
6,6404
6,5547
6,5467
6,5239
6,9636
6,5727
6,7688
6,8080
6,10035
6,6448
6,9275
6,9441
6,5716
6,7846
6,5263
6,8907
6,8993
6,7597
6,8922
6,5121
6,9891
6,5342
6,5590
6,8038
6,9625
6,9138
6,7759
6,8266
6,9470
6,7503
6,8241
6,9253
6,9704
6,6605
6,9945
6,6052
6,5418
6,6062
6,9190
6,8963
6,8753
6,9832
6,5824
6,9456
6,5350
6,6848
6,8058
6,5115
6,8856
6,5506
6,8370
6,7745
6,8375
6,6342
6,8925
6,6511
6,9315
6,6971
6,8678
6,8419
6,9869
6,5023
6,8019
6,9616
6,9161
6,6871
6,6916
6,6964
6,9156
6,9247
6,9371
6,8988
6,9394
6,7533
6,8002
6,7407
6,10025
6,7175
6,7987
6,7151
6,6108
6,9860
6,6460
6,5493
6,7387
6,8320
6,6915
6,6182
6,5957
6,7771
6,7964
6,7353
6,6133
6,8922
6,7460
6,7842
6,10034
6,9698
6,9648
6,5663
6,7909
6,7925
6,7876
